187.239	134.41
187.703	134.41
188.168	134.41
188.632	51.89
189.096	34.73
189.559	17.97
190.023	-1.24
190.487	-10.49
190.951	-16.86
191.415	-17.13
191.879	-23.89
192.342	-12.93
192.806	-15.1
193.27	-16.77
193.733	-14.3
194.197	-5.88
194.661	-4.29
195.124	14.51
195.588	23.5
196.051	27.66
196.514	34.46
196.978	38.73
197.441	51.93
197.904	52.59
198.368	113.24
198.831	200.42
199.294	209.78
199.757	222.19
200.22	229.51
200.683	241.15
201.146	248.06
201.609	255.09
202.072	257.37
202.535	274.23
202.998	275.61
203.461	277.73
203.924	299.22
204.387	303.45
204.849	297.73
205.312	308.99
205.775	315.54
206.237	313.48
206.7	321.39
207.163	334.3
207.625	332.49
208.088	347.06
208.55	361.6
209.012	370.39
209.475	393.48
209.937	427.69
210.399	468.3
210.862	530.97
211.324	607.69
211.786	669.38
212.248	702.94
212.71	721.45
213.172	754.19
213.634	861.81
214.096	1155.16
214.558	1683.93
215.02	2382.4
215.482	3297.02
215.944	4355.28
216.406	5578.61
216.868	6792.61
217.329	8054.97
217.791	9249.09
218.253	10456.97
218.714	11677.16
219.176	12907.89
219.638	13970.12
220.099	15026.14
220.561	15853.23
221.022	16959.69
221.484	17760.62
221.945	18763.46
222.406	19619.73
222.868	20486.65
223.329	21408.54
223.79	22122.06
224.251	22724.28
224.712	23442.73
225.173	23735.08
225.635	24953.02
226.096	25564.21
226.557	26395.98
227.018	26872.74
227.478	27505.58
227.939	28333.02
228.4	29033.45
228.861	29656.69
229.322	30705.25
229.782	31425.05
230.243	31865.24
230.704	32494.04
231.164	33029.91
231.625	33640.61
232.086	34862.31
232.546	35159.12
233.007	36110.62
233.467	36516.6
233.927	37301.26
234.388	37738.78
234.848	38334.83
235.308	39110.95
235.769	39224.71
236.229	39909.14
236.689	40207.24
237.149	40835.76
237.609	40952.37
238.069	41556.35
238.529	41517.69
238.989	42153.87
239.449	42184.27
239.909	42128.88
240.369	41557.62
240.829	41698
241.289	41658.66
241.748	41685.5
242.208	42294.93
242.668	43023.66
243.127	43505.45
243.587	44117.76
244.046	44752.68
244.506	45414.26
244.965	45674.12
245.425	46007.81
245.884	46446.64
246.344	46712.24
246.803	47291.82
247.262	47603.81
247.722	48063.03
248.181	47874.22
248.64	47416.45
249.099	47578.84
249.558	47400.67
250.017	46705.42
250.476	46397.79
250.935	46012.37
251.394	46215.06
251.853	46166.31
252.312	46170.38
252.771	46509.71
253.23	45865.26
253.688	45928.89
254.147	45411.94
254.606	44661.11
255.064	44142.18
255.523	43210.12
255.981	42828.77
256.44	42495.92
256.898	42843.75
257.357	42615.29
257.815	42683.96
258.274	43028.45
258.732	43394.99
259.19	44399.19
259.649	45713.17
260.107	46718.59
260.565	47778.25
261.023	48311.66
261.481	49003.23
261.939	49614.9
262.397	50396.28
262.855	50581.25
263.313	50589
263.771	50498.94
264.229	49938.42
264.687	50012.49
265.144	48933.76
265.602	48053.13
266.06	47891.33
266.518	47577.33
266.975	47576.08
267.433	48108.68
267.89	48972.99
268.348	49736.07
268.805	49983.63
269.263	49734.69
269.72	49579.62
270.177	49746.22
270.635	49481
271.092	48998.73
271.549	48565.05
272.006	47916.25
272.464	47404.72
272.921	47229.18
273.378	47001.61
